8/6p1/5pk1/4p3/3pP1KP/PQ6/5P2/6r1 w - - 1 37|a1g1|Rg1+|g4f3
r3k2r/1ppq1p1p/p3ppn1/3p4/Pb1P4/1PNQP3/2P1BPPP/R3K2R b KQkq - 2 16|d1d3|Qd3|e6e5
2k3r1/p1p4R/1p1p4/5n1K/P1P5/7P/6P1/8 b - - 4 32|h4h5|Kh5|g8g2
rnbqk2r/ppppppnp/6p1/6P1/8/1P6/P1PPPP1P/RN1QKBNR w KQkq - 0 6|h5g7|Nxg7|h2h4
r4r1k/5ppP/1Q2p3/pp1pP1p1/6q1/P7/1PP5/1K1R3R w - - 0 24|e4g4|Qxg4|b6b5
3r3k/p5q1/8/8/8/7P/PpP3P1/1Q5K b - - 1 37|f1b1|Qb1|g7d4
8/1p6/p1b5/8/P1P5/1P1k4/4p3/4K3 w - - 0 50|e3e2|e2|e1f2
r2k1r2/1ppb3Q/p3qp2/5N2/2nRp3/8/2P2PPP/1R4K1 b - - 5 26|d2d4|Rd4|c7c5
r2qkb1r/1bp2pp1/p3pn1p/1p6/2nPN3/P3BP2/BPPN2PP/R2QK2R w KQkq - 1 12|a5c4|Nc4|d2c4
2r1rnk1/2q2pp1/5n1p/1p1pN3/5P2/P2Q2PP/1PP3B1/3RB1K1 b - - 0 22|e2d3|Qxd3|c7c2
r1bq1rk1/3nbppp/2n1p3/p2pP3/1ppP1P2/P1P2NN1/1P4PP/R1BQRBK1 w - - 0 16|b5b4|b4|a3b4
5rk1/1B4p1/1P1rp2p/P4pn1/8/4P1P1/7P/R4RK1 b - - 0 25|g2b7|Bxb7|g5e4
r1bqkbnr/pp1n1ppp/2p5/4p3/Q1P5/2N2N2/PP1P1PPP/R1B1KB1R w KQkq - 2 7|b8d7|Nd7|f1e2
r4rk1/ppq2pbp/2p2n2/4p2p/5B2/2PQPN2/PP1N1PP1/2K4R w - - 0 16|d6e5|dxe5|f4e5
4k2r/pR3pBp/2nbp3/8/6b1/P2r1N2/3N1PPP/5RK1 b k - 0 20|a1g7|Bxg7|h8g8
r4rk1/ppp3pp/4p3/4p1B1/3qn3/8/PPP1Q1PP/R4R1K w - - 0 15|f6e4|Nxe4|f1d1
rnbqkbnr/pppp1ppp/4p3/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2|c1f4|Bf4|c7c5
rnbq1rk1/pp3ppp/2p2n2/3p4/1b6/2N1P1P1/PP1PNPBP/R1BQ1RK1 b - - 1 8|e1g1|O-O|c8g4
r3k1nr/pp1b1ppp/2n1p3/q1bpP3/N4P2/4BN2/PPP3PP/R2QKB1R w KQkq - 2 10|b6a5|Qa5+|d1d2
r2qrbk1/pp3pp1/2pBbn1p/8/4P3/2NQ3P/PPP3PN/3RR1K1 w - - 3 19|e7d8|Qd8|d6f8
rn3rk1/3b1ppp/1qp1pn2/p2p4/3P1B2/Q1PBPN2/P4PPP/R4RK1 w - - 0 14|a7a5|a5|a1b1
8/2K2k1p/6p1/4Pp2/8/5P1P/6n1/8 w - - 1 39|g8f7|Kf7|c7d6
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP1QPPPP/RNB1KB1R b KQkq - 3 4|d1d2|Qd2|b4d2
6k1/1pp1qppp/p7/4b3/P3N3/2P2QP1/1P3P1P/3R2K1 b - - 0 23|e1d1|Rxd1|e5f6
r2qkbnr/pp1n1p1p/2p3p1/3pPpB1/3P4/3B1N2/PPP2P1P/RN1QK2R b KQkq - 1 8|c1g5|Bg5|d8b6
r1bqk2r/pp1n1ppp/3p4/2pQ4/2P5/2P2N2/P3BPPP/R3K2R b KQkq - 0 12|d1d5|Qxd5|d8e7
2kq3r/pp1b1pr1/4p3/nP1pP3/1NpP4/2P3PQ/P1B2P2/RR4K1 w - - 3 25|g8h8|Rh8|h3g2
2R2k2/5p2/3pp3/p7/P3P3/8/3N1PPP/5RK1 b - - 0 25|c1c8|Rxc8+|f8e7
2r1k2r/p1qb1pb1/n3p1p1/1pppP1Bp/3P3P/1BP2P2/PP1QN1P1/2R2RK1 b k - 3 19|g3e2|Ne2|c7b6
r1bq2k1/1p2rppp/p7/2p1n3/P4N2/1QP3nP/BP4P1/R4K2 w - - 2 20|h1g3|Ng3+|f1g1
r2k1nn1/pp2q1r1/2ppP3/6Q1/2PP2BP/2N5/PP3PP1/2KR3R w - - 1 22|h7g7|Rg7|g5e7
8/r7/PNb1pkp1/5pp1/8/3B3P/2P2PP1/R5K1 b - - 0 34|a5a6|a6|e6e5
2kr2nQ/1pp1qp2/p2b2bp/2p1P3/6P1/2N2N1P/PPP2P2/R1B2RK1 b - - 0 14|e4e5|e5|d6e5
2rqr1k1/1p1nbppp/p2ppn2/6B1/2PQP3/1PN2N2/P4PPP/3R1RK1 w - - 0 13|a7a6|a6|f1e1
r1b1k1nr/1ppp1pp1/pbn2q1p/1N6/1PB1PP2/2P5/P5PP/RNBQK2R w KQkq - 0 10|a7a6|a6|e4e5
2rq1bk1/5p1p/4p1p1/p3P3/1n6/2Q4P/PP2RPP1/R5K1 w - - 1 24|a8c8|Rc8|c3d2
r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2|g1f3|Nf3|c6b8
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3|b8c6|Nc6|f2f4
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3|e2e4|e4|d5e4
rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/2NP4/PPP1NPPP/R1BQ1RK1 b - - 4 6|e1g1|O-O|c7c6
r1bqk2r/pppp1p1p/2n2p2/4b3/2B1P3/2N5/PPP2PPP/R1BQK1NR w KQkq - 4 7|d6e5|Be5|g1f3
r1b1k2r/p1q2ppp/2nbpn2/1p1p4/3PP3/5N1P/PPQNBPP1/R1B1K2R b KQkq - 0 10|c3d4|cxd4|d5e4
rn1Qr3/pp3kp1/2p2p1p/2B5/8/3B1N2/PbP2PPP/R2K3R w - - 1 21|e7e8|Re8|d3c4
rn1qk2r/pbp1npbp/1p1pp1p1/8/3PP3/2N1BP2/PPPQN1PP/2KR1B1R b kq - 1 8|e1c1|O-O-O|e8g8
rnbq1b1r/ppppk1pp/8/4N3/2BPnp2/2N5/PPP2PPP/R1BQK2R w KQ - 2 7|e8e7|Ke7|c3d5
8/2p5/1pk5/p5P1/P1P3K1/1P4R1/8/5r2 b - - 6 35|f4g4|Kg4|f1f8
r2r2k1/pQ1p1p1p/1p1Pp1p1/6q1/2P2n2/1P2N3/PR3PPP/5RK1 b - - 0 21|d5d6|d6|f4h3
7N/2k5/p7/8/6p1/1P6/P1K1R3/8 b - - 0 39|e3e2|Rxe2|g4g3
3r3r/p1p2pkp/b1p4p/2p5/2P5/6P1/PP1N1PKP/3RR3 w - - 3 18|f8g7|Kg7|b2b3
rnbq1rk1/ppp1pp1p/3p1bp1/8/3PP2P/2N2N2/PPP2PP1/R2QKB1R b KQ - 1 7|b1c3|Nc3|b8d7
rn1qkb1r/ppp2ppp/4p3/2n5/4PP2/N4Q2/PP1PK1PP/R1B2B1R w kq - 5 10|d3c5|Nc5|e4e5
r3k2r/1pp1qppp/p1nbbn2/8/8/2P1PN1P/PP1NBPP1/R1BQ1RK1 b kq - 0 10|h2h3|h3|e8c8
8/ppk1r2q/2p5/3p2p1/3P2P1/P3P1Q1/1PP5/1K3R2 b - - 2 32|f3g3|Qg3+|c7b6
rnbqkb1r/pppppp1p/5np1/8/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 3|g2g3|g3|f8g7
r1b1kb1r/ppp1qppp/2np3n/4p1N1/2B1P3/7P/PPPP1PP1/RNBQK2R w KQkq - 5 6|g8h6|Nh6|c4f7
r1b1kb1r/1pqp1ppp/p1n1pn2/8/2PNP3/2N5/PP2BPPP/R1BQK2R w KQkq - 5 8|g8f6|Nf6|e1g1
r2q1rk1/pppnbppp/4pn2/3p4/5P2/1P2PB1P/PBPP2P1/RN1QK2R w KQ - 3 9|e8g8|O-O|e1g1
r3r1k1/2pbqpp1/ppnb1n1p/4p3/7B/1N1P1N1P/PPP1BPP1/R2Q1RK1 w - - 2 15|d8e7|Qe7|f1e1
1R6/6pk/5p1p/1R6/P4n2/r7/8/7K w - - 1 49|g3a3|Ra3|a4a5
1k1r3r/ppp5/1b3p2/6p1/1P4Pp/P1NqP2P/1R2NP1Q/4K1R1 w - - 0 29|d7d3|Qxd3|e1f1
8/5p2/2kp3B/3pp1p1/2r3Pb/P3PK1P/R7/8 b - - 0 34|d2a2|Rxa2|e5e4
rb1q1rk1/1p3ppp/p3pB2/3p4/3N4/2N2n2/PPP2PPP/R3R1K1 w - - 0 16|e5f3|Nxf3+|d4f3
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3|d7d5|d5|e4d5
8/8/8/8/3B3P/2Pk1bP1/8/4K3 w - - 11 53|g4f3|Bf3|e1f1
r3r1k1/pp3npp/5p2/2qbp2P/6Q1/P1N3P1/1PP3P1/3R1R1K w - - 0 26|c6d5|Bxd5|c3d5
r1bqr1k1/pppn1pbp/3p1np1/4p3/2P1P1P1/2NP1N1P/PP2BP2/R1BQ1RK1 b - - 0 9|g2g4|g4|d7c5
2r2k2/pp4p1/7p/3n4/P7/3rP3/KB3PPP/R2nR3 b - - 8 27|b3a2|Ka2|d1b2
r1bqkbnr/pp1p1ppp/2n5/2p1p3/8/1PN1P3/P1PP1PPP/R1BQKBNR w KQkq - 0 4|e7e5|e5|f1b5
rn2k1nr/pp5p/1qp3p1/3p1bB1/7Q/1B6/PbP2PPP/RN2R1K1 b kq - 1 15|f1e1|Re1+|e8f7
r1bb1rk1/p1q2pp1/2pp3p/1p6/3P1Bn1/P1NB1N2/1PP1QPP1/R3R1K1 w - - 0 15|f6g4|Nxg4|e2e8
r1b2rk1/ppq2p2/2p5/7p/2n3pN/2P1B3/P1Q2PPP/3RR1K1 w - - 0 22|b6c4|Nxc4|h4f5
rnbqkbnr/1ppp1ppp/p7/8/3Pp3/2N1P3/PPP2PPP/R1BQKBNR w KQkq - 0 4|a7a6|a6|c3e4
r1b2rk1/pp1n3p/2pbp3/3p2q1/2PPp1p1/1P2P1P1/PBQ2PBP/R3NRK1 w - - 0 15|f5e4|fxe4|g2e4
r3kbnr/pp1nqppp/2p1b3/4p3/4N3/2NP1B2/PPP2PPP/R1BQK2R w KQkq - 6 12|f6e7|Qe7|c1g5
rnbqk2r/ppp1bppp/4pn2/8/8/2N3P1/PPPPQPBP/R1B1K1NR w KQkq - 3 7|f8e7|Be7|g1f3
8/ppk4p/3b2q1/2pP2r1/6Q1/3R1P2/P1P3PP/4R2K w - - 4 29|f5g5|Rg5|g4e6
r2qkb1r/1pp2p2/p1np1n1p/4p1p1/4P3/P1NPBB1P/1PP2PP1/R2QK2R w KQkq - 0 10|g7g5|g5|g2g4
r1bqkbnr/ppp1n1pp/3p4/3Ppp2/2P1P3/3B1N2/PP3PPP/RNBQK2R b KQkq - 1 6|f1d3|Bd3|f5e4
5k1r/1b2bppp/1q2pn2/1B1nN3/3P2P1/2P4P/1P2QP1B/R5K1 b - - 0 20|g2g4|g4|g7g5
r1b1kb1r/ppp2ppp/2n5/3np1q1/2B5/5Q2/PPPP1PPP/RNB1K2R w KQkq - 0 7|d8g5|Qxg5|c4d5
rnbq1rk1/pp2bp2/5n1Q/4N3/8/P1Np3P/1PP2PP1/R3K2R b KQ - 0 13|d2h6|Qxh6|f6h7
rn1qk2r/4bpp1/p1pp1n2/1p2p3/1P2P3/2NBQ2b/PBPP1PPP/R4RK1 w kq - 0 13|d7h3|Bxh3|g2h3
r1bqk2r/pppp1Npp/2n2n2/2b1p3/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 0 5|g5f7|Nxf7|c5f2
8/pp4kp/4R1p1/2rp4/1n6/3B2P1/PPP3PP/6K1 w - - 1 26|c6b4|Nb4|e6e7
6k1/2N3p1/7p/p1p1R3/1p6/7P/P1P3PK/r7 b - - 5 37|e2e5|Re5|a1a2
3r1r1k/1p1b2p1/1Q1P3q/6N1/p4P1P/8/PP3P2/1K1R1B1R b - - 0 25|e3f4|exf4|f8f4
r2q1rk1/pp1bbppp/2nppn2/1B4B1/3NP3/2N5/PPPQ1PPP/3R1RK1 b - - 7 10|a1d1|Rad1|d8b6
rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3|b1c3|Nc3|e7e6
1k4rr/1pp5/p7/7p/2n1Q3/Pq3BPP/1P3PK1/1R2R3 b - - 3 28|e5e4|Qe4|c4d2
rn1qkb1r/ppp1pppp/3p1n2/5b2/2PPP3/5P2/PP4PP/RNBQKBNR b KQkq - 0 4|e2e4|e4|f5g6
r2qk2r/pp1bbppp/2nppn2/1B6/3NPP2/P1N1B3/1PP3PP/R2QK2R b KQkq - 0 9|a2a3|a3|a7a6
r2qk2r/2p1b1pp/p1n2p2/1p2p3/4Pn1B/2P2N2/PPB2PPP/R3QRK1 b kq - 2 16|d1e1|Qe1|e8g8
1r1Q3r/2k1ppbp/1pp2p2/8/8/8/PPPP1PPP/R1B1K1NR b KQ - 0 13|d4d8|Qxd8+|h8d8
r4rk1/p5p1/2pb2p1/3N2qp/3P4/4P2P/PP3P2/R1BQ1RK1 w - - 0 17|d8g5|Qxg5+|g1h1
r2qkbnr/ppp2ppp/2b5/4P3/8/2p1PN2/PP3PPP/RNBQK2R w KQkq - 0 8|d4c3|dxc3|d1d8
8/6k1/R7/6p1/4K1P1/3N1P2/8/3r4 w - - 5 76|f1d1|Rd1|d3e5
4r1k1/1p3ppQ/p1p5/2Np2P1/3P1P2/1P3PqP/P4r2/3Rb2K b - - 0 33|f5h7|Qxh7+|g8h7
r1b1k1nr/pp1p2pp/5p2/2pQp3/2BnP3/2P1BN2/PPP2PPP/R3K2R w KQkq - 4 9|c6d4|Nd4|c3d4
8/8/1k2p3/p1p1Pp1p/K1P5/4P1PP/8/8 b - - 1 39|b3a4|Ka4|b6a6
r1q2knr/1p1nb1p1/2p1Q3/p3P3/3PN3/7p/PP3PPB/2R2RK1 w - - 1 21|e8f8|Kf8|c1c3
rnbqkbnr/pp3ppp/4p3/2Pp4/8/4PN2/P1PP1PPP/RNBQKB1R b KQkq - 0 4|b4c5|bxc5|f8c5
r3k1nr/1bqp1ppp/ppn1p3/8/1b2P3/PNNBB3/1PPQ1PPP/R3K2R b KQkq - 0 10|a2a3|a3|b4d6
r1b1k1nB/pppp1p1p/8/1Bb2n2/7q/1P2p3/P1PP2PP/RN2QKNR w q - 2 10|d6c5|Bc5|d2d4
8/pppk4/3pn2p/4p3/6q1/2P2R2/PP3R2/6K1 w - - 12 35|e4g4|Qg4+|g1f1
r1bqkbnr/pppp2pp/2n5/4pp2/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4|b1c3|Nc3|g8f6
r7/1pk1pnb1/p3pnpp/4p3/2N5/2P1BN2/PP3PPP/R3K2R b KQ - 1 18|a3c4|Nc4|f6d5
3r2k1/6pp/8/2pnP3/3rp2P/PB3bP1/1P1R1P2/2K4R w - - 3 27|g4f3|Bf3|e5e6
r2qk2r/1pp2ppp/3bpn2/1P6/2R4N/7B/P2P1P1P/5R1K b kq - 0 16|c1c4|Rxc4|e8g8
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
rn1qkb1r/pppbpppp/5n2/6B1/2pPP3/2N5/PP3PPP/R2QKBNR b KQkq - 0 5|e2e4|e4|h7h6
r3k2r/ppp1nppp/2np4/2b1p3/2P4q/P1N1PBP1/1P1P1P1P/R1BQR1K1 b kq - 0 10|g2g3|g3|h4h3
r1bk1bnr/pp4pp/4p3/2p1N3/4nP2/2P4P/PP4P1/RNB1KB1R w KQ - 1 12|f6e4|Ne4|e5f7
2kr1b1r/pppq1p1p/4pnp1/8/2pP4/2N1PNBB/PPQ2PPP/R4RK1 b - - 0 14|d2c2|Qxc2|e6e5
r2qr3/p1pb1k1R/1pn1p1p1/3p4/3P2n1/2PBP1P1/PPQN1PP1/2KR4 b - - 0 14|h1h7|Rxh7+|f7g8
5rk1/ppp2ppp/8/8/1P3q2/5N2/4K3/8 w - - 0 33|g3f4|Qxf4|b4b5
rn1q3r/pbpppkbp/8/1p4p1/1P4n1/P1P1P3/3P1PPP/RNB1KBNR w KQ - 1 8|f6g4|Ng4|h2h4
r1bqkbnr/pppp2pp/2n5/5P2/2B1p3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5|e5e4|e4|d2d3
r3k2r/1R6/2n1p3/4p3/4P2p/pP3N2/P1P2PPP/2KR4 b - - 1 22|h1d1|Rd1|a8a7
r1q1kbnr/pp3ppp/2n5/2ppp3/4P1b1/3P1NP1/PPP2PBP/RNBQ1RK1 b kq - 0 7|e3e4|e4|g8f6
r2q1rk1/pp2ppbp/3p1np1/3P4/2P5/1P3BPb/PB3P2/RN1Q1RK1 w - - 0 16|d7h3|Bxh3|f3g2
2rq1rk1/1b1p2pp/p3p3/1p2N3/5PP1/P1N1b1QK/1P5P/3R1R2 b - - 1 22|f3e5|Ne5|d8f6
r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3|d2d4|d4|e5d4
3r1k1r/2q1b2p/p3pp2/1pp1n2B/5B2/7P/PPP1QP2/1K2R2R w - - 2 21|e8f8|Kf8|f2f3
r1bqnrk1/5pp1/p2p4/npp1p3/4P2b/P1NPBQ1P/BPP1NPP1/R3K2R w KQ - 0 16|c7c5|c5|d3d4
rn3rk1/ppp3pp/8/2P5/3R1p2/2P1p3/PP4PP/R5K1 w - - 0 19|e4e3|e3|g2g3
rnbqkbnr/pppp2pp/5p2/4p3/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 0 3|f7f6|f6|b4b5
rnbqk1nr/ppp1b2p/3p2p1/4p1N1/3Pp3/8/PPP2PPP/RNBQKB1R w KQkq - 2 7|f8e7|Be7|g5e4
1q4k1/5rp1/p1p1Q3/7R/4N1rp/1PBP4/1KP5/8 w - - 2 53|f8f7|Rf7|e4f6
8/p1p2k1p/b2r2p1/5N2/2P5/7P/PP3PP1/R4RK1 b - - 0 21|e7f5|Nxf5|g6f5
1r4k1/4bppp/2q1p3/8/1n2N3/BQ2P3/5PPP/R5K1 w - - 3 23|b6c6|Qc6|b3d1
rnb1k2r/ppp2ppp/4p3/2b1P3/5Pn1/8/PPP3PP/RNB1KBNR w kq - 1 8|f8c5|Bc5|g1h3
rnbqkbnr/pQ3ppp/2p1p3/3p4/2P5/4P3/PP1P1PPP/RNB1KBNR w KQkq - 1 6|d7c8|Bc8|b7a8
r1b1k2r/1p1pnpp1/1bp4p/p3Pq2/P1BP4/B1P2N2/5PPP/R2Q1RK1 b kq - 2 14|c1a3|Ba3|e7d5
3r2k1/npr2ppp/p2qpn2/3p1b2/PP3P2/3PP3/1R2B1PP/2BQ1RK1 w - - 1 21|c8c7|Rc7|c1d2
r1b1r3/pp1n2kp/2pB4/3pNp2/8/N2B4/P1P2PPP/R5K1 w - - 5 24|b8d7|Nd7|a1e1
3rkb1r/1p1n2pp/p2q4/3Np3/4Q3/7P/PP3PP1/R1B1R1K1 w k - 6 20|e7d6|Qd6|c1g5
N3k2r/pQ2npp1/2n1p2p/3pP3/3q4/P7/1P3PPP/R1B1K2R w KQ - 1 17|d7e8|Ke8|a8c7
2r2b1r/pp2kp1p/4pp2/1Q1p3b/8/7P/PPP2PP1/R1B1K2R w KQ - 1 16|e8e7|Ke7|b5b7
r1bqk1nr/pppp1ppp/2n5/4p3/1b2P3/P1N2N2/1PPP1PPP/R1BQKB1R b KQkq - 0 4|a2a3|a3|b4c3
r1bqr1k1/pp2n1pp/2p5/3pNp2/3PnB2/2PB1P2/P1Q3PP/R3R1K1 b - - 0 15|f2f3|f3|e4f6
r2qr1k1/1p3pbp/3p2p1/1PnNp3/P3B3/5N1P/1BP2P2/R2QR1K1 b - - 0 18|c4b5|cxb5|c5e4
7k/1pb3pp/p1p2p2/8/1P6/P2r2P1/4P1RP/5K2 w - - 0 40|e3d3|Rxd3|e2d3
r1bqkbnr/ppp2ppp/2n5/3p4/3Pp3/1P2PP2/P1PN2PP/RNBQKB1R b KQkq - 0 6|f2f3|f3|g8f6
r3k2r/pp2bpp1/1q2p2p/3pn3/3PbB2/1PPB4/P4PPP/R2Q1RK1 w kq - 0 14|c6e5|Nxe5|f4e5
5r2/3k3p/4p3/3pK3/2pP4/1p3P2/1r6/8 w - - 2 39|h8f8|Rf8|f3f4
rn1q1rk1/pp2bpp1/4p2p/3p1b2/2BP1P2/5N1P/PPP3P1/R1BQ1RK1 w - - 0 13|c6d5|cxd5|c4d3
rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3|g7g6|g6|b1c3
r2qk2r/pp1nbppp/4pn2/3pN3/3P1P2/2P5/PP1NQ1PP/R1B1K2R b KQkq - 0 10|e3d4|exd4|e7d6
2kr3r/pppb1pp1/2nbqn2/4p2p/1P6/P1N1PPP1/1B1P2BP/R2QK1NR w KQ - 0 11|h7h5|h5|c3b5
B5k1/2qn1ppp/p4bb1/1P6/QP4P1/7P/PB3P2/3Rr1K1 w - - 0 26|e8e1|Rxe1+|d1e1
rnbqkbnr/ppp2ppp/8/3Pp3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3|e4d5|exd5|e5f4
1r4k1/1p3rp1/pRp1b2p/q1PpNp2/P2Pn3/3BP3/2Q2PPP/1R4K1 b - - 3 19|f3e5|Ne5|f7e7
1k1q3r/r6p/b1p1Qp2/p3b3/P1p5/8/2B3PP/1N2R2K w - - 2 26|a1e5|Be5|e6c6
8/2b3B1/2P1k2p/p5pP/P5B1/8/5PK1/8 b - - 0 43|f3g4|Bxg4+|e6d5
1k1r3r/pbp3p1/4Bpp1/B1b2n2/3p4/5P2/PPPN2PP/2KRR3 w - - 4 20|c8b8|Kb8|e6f5
6R1/1bk5/p1pp3q/4p3/1P6/P3Q3/2P4P/2KR1r2 b - - 7 30|d2d1|Rd1|h6e3
r2qkbnr/pb1p1ppp/1pn1p3/8/3P1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq - 1 7|b1c3|Nc3|f8b4
6k1/R1K2r2/2P5/4P3/P7/8/8/8 w - - 1 65|f1f7|Rf7+|c7b6
r1b1k1nr/pp2qpp1/2npp2p/4P3/3P3P/5N2/PP3PP1/RN1QKB1R b KQkq - 0 9|e4e5|e5|d6e5
r4r1k/ppb2p1p/5p2/2p2B2/4P1Q1/2p4P/PP3PPq/R3RK2 w - - 2 21|g8h8|Kh8|g4h5
rnbqk2r/pp2bppp/2p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 1 6|f8e7|Be7|f1d3
r1b1k1nr/pppp2pp/2n1P3/bN6/5q2/4Q3/1P3PPP/2KR1B1R b kq - 1 14|e2e3|Qe3|f4e3
r2qk1nr/ppp2ppp/2n5/4Pb2/2Pp4/5NP1/PP1NPPBP/R2QK2R b KQkq - 0 8|b1d2|Nbxd2|d4d3
r1b1q1rn/4b2k/2n3p1/3pPpPp/pppP1P1N/2P1B2P/PP1N2Q1/5KRR w - - 0 27|e6d5|exd5|g2d5
1r1k2r1/ppNn3p/3Q1npB/2pP4/2q5/8/P4PPP/1R4K1 w - - 5 29|e8d8|Kd8|h6g5
rnb1kbnr/pp2pppp/8/3q4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5|c3d4|cxd4|b8c6
rnbqkbnr/ppp1pppp/8/3pP3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2|e4e5|e5|d5d4
rn1qkb1r/1p2pppp/p1p2n2/3p1b2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 6|a7a6|a6|e2e3
r1b1kbnr/pp3ppp/2n1p3/3pP3/3p4/4B3/Pq1NKPPP/1N3B1R b kq - 3 12|f3d2|Nfd2|d4e3
rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|g8f6
r1bqkb1r/pppppppp/2n2n2/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 3 3|b8c6|Nc6|d2d4
r1b1kb1r/1pp1pppp/p1n1qn2/8/3P4/2P2N2/PP2BP1P/R1BQK2R b KQkq - 2 11|g1f3|Nf3|e6e4
r4k2/p4p1p/R3p3/2P2pR1/1P6/2r5/5PKP/8 b - - 0 29|c4c5|c5|h7h6
8/1p6/p1p1p3/P2PP3/1P1P1RK1/2rk4/8/8 b - - 0 37|c4d5|cxd5|c6d5
rnbqkbnr/pp3ppp/2p5/3Np3/3pP3/5N2/PPPP1PPP/R1BQKB1R w KQkq - 0 5|c7c6|c6|f3e5
r1b1k2r/pp1n2pp/2pqp3/3pp3/3PB3/4PN2/PPP2PPP/R2QK2R w KQkq - 0 12|f6e5|fxe5|d4e5
2kr1b1r/ppp1pp1p/2nq1np1/3p4/3P4/1P1BPN1P/P1P1QPP1/R1B1K2R w KQ - 0 10|g7g6|g6|c1b2
r1b1kb1r/p1p1qppp/2p5/4P3/5Bn1/8/PPP1Q1PP/RN2KB1R b KQkq - 2 10|c1f4|Bf4|e7b4
8/8/6R1/1Pk5/6PK/8/1r6/8 w - - 0 53|d6c5|Kxc5|h4h5
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2|e4d5|exd5|d8d5
r3k2r/pppq2p1/2np3p/4pn2/7B/2P2N1P/PPP2PP1/R2Q1RK1 b kq - 1 13|g5h4|Bh4|g7g5
r3k2r/ppp1bppp/2q2n2/1B6/1n3B2/2N2Q2/PP3PPP/R3R1K1 b kq - 5 13|c4b5|Bb5|e8g8
r1b1kb1r/ppp2ppp/2n2n2/8/3q4/3Q1P2/PPB2P1P/RNB1K2R b KQkq - 1 9|d1d3|Qd3|d4d3
3r3r/1pq2kp1/p2bp2p/2p3p1/P2pRnP1/1P3Q1P/1BPP1PN1/5RK1 w - - 4 25|f8d6|Bd6|f1e1
5r1k/pp5p/2p1Q1p1/7n/2PN3q/2P4P/P5P1/4R2K w - - 0 26|a8f8|Rxf8|d4f3
6k1/R4p2/1p3p1p/PPp5/7P/4P1P1/1n2K3/8 b - - 0 31|a4a5|a5|b6a5
rnbq1rk1/ppppppbp/5np1/6B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQ - 4 5|e8g8|O-O|h2h4
r2q1rk1/pbpnbppp/1p2pn2/3p4/5P2/1P2PNQ1/PBPPB1PP/RN3RK1 b - - 5 9|e1g3|Qg3|a8c8
r2qkb1r/pppbpppp/2n2n2/3p4/8/P1PPP2P/1P3PP1/RNBQKBNR w KQkq - 1 6|e6d7|Bd7|d3d4
r5r1/1b1kn3/pq1pNnp1/1p1Pp3/4P2P/P1NR4/1PP1QP2/2K4R w - - 3 23|d8b6|Qb6|d3f3
r2qkb1r/pp1np1pp/2pp1p2/8/P1PP2b1/B1P1PN2/4BPPP/R2Q1RK1 b kq - 1 10|c1a3|Ba3|g4f3
r4rk1/pQ2bppp/2pq1n2/8/B3R3/1P3pP1/P4P1P/R5K1 b - - 0 24|e1e4|Rxe4|f6e4
r2qk2r/1b1p1ppp/p2P1b2/1p6/1Qp1p3/3P1N2/PPP2PPP/R1B1R1K1 w kq - 3 17|c8b7|Bb7|d3e4
